Id_Subgrupo,Media_X,Rango_R,Gran_Media,LCL_X,UCL_X,Rango_Medio,LCL_R,UCL_R,Alarma_X
579,1581.0,404,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
580,1519.2,223,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
581,1753.8,1071,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
582,1458.6,330,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
583,1603.6,536,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
584,1480.0,471,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
585,1518.8,260,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
586,1411.2,249,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
587,1506.6,378,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
588,1558.8,416,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
589,1864.8,894,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
590,1691.8,455,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
591,1613.2,246,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
592,1482.2,185,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
593,1552.0,253,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
594,1517.6,526,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
595,1461.6,128,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
596,1567.6,521,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
597,1540.2,505,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
598,1548.8,204,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
599,1509.0,347,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
600,1482.8,271,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
601,1447.8,231,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
602,1463.6,233,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
603,1474.6,190,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
604,1456.0,284,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
605,1580.0,339,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
606,1587.0,522,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
607,1560.6,545,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
608,1529.6,568,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
609,1601.6,522,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
610,1488.6,232,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
611,1413.2,164,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
612,1514.2,341,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
613,1590.0,529,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
614,1618.0,334,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
615,1676.0,860,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
616,1471.8,501,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
617,1583.8,603,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
618,1533.8,183,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
619,1733.6,896,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
620,1477.8,221,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
621,1560.6,266,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
622,1509.6,156,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
623,1533.4,414,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
624,1601.8,400,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
625,1648.6,668,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
626,1602.8,255,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
627,1555.6,401,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
628,1446.6,225,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
629,1727.8,1144,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
630,1516.6,365,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
631,1486.2,106,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
632,1482.0,312,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
633,1479.0,371,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
634,1549.6,291,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
635,1556.6,299,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
636,1473.2,241,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
637,1534.6,221,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
638,1576.4,314,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
639,1520.8,331,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
640,1522.4,172,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
641,1460.0,129,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
642,1559.0,236,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
643,1524.6,388,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
644,1757.2,753,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
645,1487.0,134,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
646,1489.0,147,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
647,1504.8,155,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
648,1640.0,604,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
649,1517.2,340,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
650,1530.8,126,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
651,1533.6,421,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
652,1652.4,493,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
653,1578.8,724,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
654,1479.0,427,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
655,1689.8,372,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
656,1477.8,150,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
657,1445.4,153,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
658,1564.0,392,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
659,1455.6,300,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
660,1462.4,169,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
661,1458.6,173,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
662,1477.8,193,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
663,1534.0,391,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
664,1494.0,472,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
665,1665.8,938,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
666,1816.4,1014,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
667,1501.2,328,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
668,1561.2,213,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
669,1499.4,377,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
670,1617.8,232,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
671,1553.2,395,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
672,1436.6,170,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
673,1509.2,239,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
674,1844.4,1410,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
675,1589.6,613,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
676,1492.4,206,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
677,1515.2,298,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
678,1416.2,184,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
679,1473.6,194,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
680,1606.8,216,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
681,1506.4,358,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
682,1513.0,316,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
683,1459.6,247,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
684,1560.2,186,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
685,1632.8,338,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
686,1501.4,243,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
687,1719.6,600,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
688,1623.0,908,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
689,1486.0,178,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
690,1541.2,224,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
691,1581.2,493,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
692,1691.8,1369,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
693,1528.6,506,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
694,1562.4,709,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
695,1589.6,295,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
696,1585.8,122,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
697,1515.4,263,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
698,1501.2,271,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
699,1536.6,427,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
700,1395.4,353,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
701,1505.0,580,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
702,1608.4,336,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
703,1407.2,152,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
704,1500.4,229,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
705,1549.4,304,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
706,1519.4,231,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
707,1580.0,328,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
708,1721.0,348,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
709,1590.2,450,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
710,1455.0,317,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
711,1546.4,441,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
712,1599.4,434,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
713,1518.8,215,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
714,1437.4,257,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
715,1488.2,285,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
716,1783.6,1217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
717,1489.4,559,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
718,1797.6,987,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
719,1411.8,89,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
720,1476.4,370,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
721,1483.2,180,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
722,1639.0,636,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
723,1556.8,217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
724,1494.4,234,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
725,1551.4,183,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
726,1487.8,249,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
727,1583.6,426,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
728,1551.6,181,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
729,1534.6,475,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
730,1525.4,450,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
731,1470.4,262,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
732,1545.8,351,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
733,1536.2,287,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
734,1521.2,307,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
735,1528.0,355,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
736,1617.6,498,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
737,1515.0,474,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
738,1544.0,509,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
739,1545.4,298,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
740,1663.8,474,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
741,1423.2,47,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
742,1618.4,257,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
743,1599.0,366,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
744,1513.4,166,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
745,1553.6,307,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
746,1520.6,474,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
747,1494.4,526,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
748,1506.0,312,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
749,1527.2,358,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
750,1555.0,345,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
751,1493.8,147,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
752,1455.8,217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
753,1430.0,197,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
754,1487.4,257,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
755,1561.6,503,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
756,1626.4,484,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
757,1575.8,430,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
758,1534.0,273,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
759,1426.8,172,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
760,1565.4,377,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
761,1647.0,428,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
762,1519.6,412,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
763,1471.0,282,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
764,1541.4,348,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
765,1536.4,199,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
766,1489.6,396,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
767,1586.8,596,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
768,1561.8,445,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
769,1486.2,383,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
770,1545.0,317,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
771,1538.8,696,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
772,1514.4,269,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
773,1541.4,247,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
774,1777.6,1398,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
775,1494.0,474,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
776,1545.6,346,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
777,1539.0,207,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
778,1564.8,511,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
779,1424.6,211,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
780,1589.4,288,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
781,1507.0,204,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
782,1615.4,545,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
783,1562.6,492,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
784,1541.6,342,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
785,1698.0,391,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
786,1549.2,196,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
787,1774.4,523,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
788,1603.4,758,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
789,1498.8,654,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
790,1574.2,365,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
791,1602.0,433,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
792,1474.8,160,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
793,1602.2,395,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
794,1487.6,112,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
795,1504.2,280,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
796,1448.6,168,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
797,1564.4,556,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
798,1512.6,216,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
799,1549.2,368,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
800,1529.2,231,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
801,1473.2,225,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
802,1473.6,261,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
803,1576.0,380,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
804,1675.6,425,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
805,1436.8,315,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
806,1600.6,274,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
807,1672.0,760,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
808,1524.2,164,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
809,1546.8,348,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
810,1790.6,1270,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
811,1632.6,922,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
812,1575.6,409,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
813,1626.4,596,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
814,1444.4,106,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
815,1430.8,279,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
816,1605.8,684,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
817,1487.8,275,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
818,1570.2,465,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
819,1765.6,624,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
820,1491.8,278,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
821,1613.2,506,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
822,1636.8,467,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
823,1415.8,238,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
824,1351.6,56,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
825,1420.8,153,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
826,1574.8,270,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
827,1526.6,479,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
828,1517.8,476,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
829,1491.0,407,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
830,1584.0,574,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
831,1489.6,616,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
832,1596.8,626,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
833,1578.8,350,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
834,1556.4,125,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
835,1483.6,486,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
836,1521.2,275,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
837,1461.0,352,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
838,1538.0,263,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
839,1456.2,317,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
840,1550.8,206,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
841,1683.6,688,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
842,1640.6,301,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
843,1461.8,259,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
844,1637.0,787,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
845,1523.4,438,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
846,1589.8,844,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
847,1457.8,371,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
848,1568.2,394,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
849,1549.2,470,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
850,1452.4,207,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
851,1413.4,376,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
852,1481.8,294,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
853,1662.2,583,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
854,1537.6,270,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
855,1461.8,246,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
856,1493.8,382,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
857,1557.2,498,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
858,1476.0,464,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
859,1836.4,979,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
860,1746.0,1423,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
861,1787.8,1260,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
862,1555.2,610,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
863,1559.8,346,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
864,1531.8,240,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
865,1468.2,345,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
866,1459.6,334,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
867,1561.4,294,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
868,1478.2,210,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
